packet_size,duration,protocol,src_port,dst_port,is_malicious
238,0.16225676584320164,1,25206,902,0
426,0.06782827059073358,0,12938,165,0
1486,1.307170655512804,0,16031,116,0
1397,0.8203385671142625,1,31975,150,0
907,0.4447270203137664,2,45715,518,0
577,1.6521253045712891,2,33632,1014,0
569,0.49111854721267206,0,60839,32,0
161,1.589464170370101,2,22407,657,0
631,0.36493197892330276,2,14066,806,0
520,0.07563484227553574,0,51746,913,0
859,2.697699363332879,1,26436,293,0
721,0.5017851609769494,0,14205,919,0
615,1.5735524321521968,0,45922,689,0
300,0.32731606906316896,0,60654,957,0
443,1.0394902882770356,1,4429,177,0
875,2.0660190142621517,1,31892,61,0
289,0.04253598583532388,1,11886,589,0
173,1.7757036447101224,1,55703,416,0
633,0.8470748968465881,0,29712,383,0
681,0.9351467797848441,2,49041,598,0
102,0.7405700815523797,0,31969,703,0
966,2.07525115987503,1,13963,7,0
918,0.04440481896450497,2,47759,918,0
1469,0.30249577762966906,0,29955,85,0
1318,2.08556053546927,2,39640,774,0
303,1.395721467108167,1,40609,957,0
999,0.01780269188305702,2,51803,398,0
192,0.7277516341299314,2,39935,912,0
1370,0.7541138073678546,1,48301,771,0
1106,0.5122969308207606,2,43850,393,0
1116,0.35295804881968185,0,42188,47,0
924,9.90223859438519,2,23966,341,1
1418,0.23292935739207266,0,45563,498,0
884,2.3317430666480914,2,6296,606,1
806,1.6247402013750745,2,45158,478,0
962,0.5365904334745483,1,25289,1020,0
1031,0.3334440415091181,1,59159,426,0
417,0.3339049890500868,0,49216,426,0
1163,0.6583425964668036,1,29692,736,0
1051,1.4478228386747858,1,47220,791,1
1694,1.485438486645752,1,17048,515,1
695,0.9417196882345598,1,32923,129,0
955,0.48205104574820906,1,4771,835,0
970,2.7658756373652515,0,10321,249,1
393,0.7694354325303921,0,65029,741,1
284,0.0039217858944313585,1,64321,839,0
339,0.25774493121600356,1,59458,131,0
692,0.5215601781570784,0,2631,740,0
1419,1.9055633120775706,2,60207,689,0
839,1.6018877017963211,0,22482,323,0
108,0.3108350630721406,2,57329,823,0
1246,0.2804290301175533,1,28997,900,0
840,0.2578929680198833,1,24141,543,0
1020,0.4143605664362756,0,17474,66,0
656,1.5377624111272326,1,16559,718,1
644,3.667974622181852,2,58176,101,1
60,0.24624995853253648,2,30379,832,0
87,0.13978106399313642,0,8669,31,0
1007,0.012657582765917693,2,43262,885,0
533,0.16719246720709333,0,5182,191,0
1170,1.2219886874605752,0,42797,578,0
1298,0.27923593417159825,2,17810,415,0
714,0.6322436519879873,2,41717,815,0
1059,0.8947766995811239,2,31935,747,0
496,2.17896051094404,2,27602,790,0
1177,2.8956120081463865,2,47432,714,1
900,1.369373268445512,2,5190,500,0
451,0.035789876938586956,2,20333,862,0
287,0.8558318157518325,1,16100,737,0
1078,1.5445094868418379,0,20401,595,0
798,0.017439227984453493,0,10302,46,0
513,0.7978070831634874,2,62708,89,0
680,1.9502686540560252,0,60934,698,0
1455,2.8160523581775987,2,62856,375,1
1347,0.004114656497967941,1,34563,701,0
1319,0.011074454362279539,0,62040,246,0
1032,0.5389439948204332,0,12464,558,0
1244,0.16842890897550405,1,57547,257,0
1488,1.0919862606371733,1,27269,352,0
1773,5.862367931480076,1,23121,921,1
1078,0.19586866038432837,0,9191,573,0
996,2.1940292844465232,0,2580,105,0
862,15.021694510252626,1,44942,337,1
747,0.15413757210374257,1,2175,526,0
499,1.44499013615282,1,22722,301,0
1108,1.560526327144953,1,18625,77,0
1051,1.019696139627869,1,27831,511,0
1344,1.9204947464409594,2,46326,230,0
362,1.3370203979264488,1,21352,679,0
1474,2.138815712066056,2,9063,578,0
1467,0.5689634261423809,0,52218,32,0
351,1.3767287700099329,0,48451,608,0
457,8.300322992672262,2,7327,58,0
193,1.2907340217703258,1,59073,104,0
748,3.4878156633724444,0,20077,312,1
546,0.7304726335067229,1,32668,646,0
678,0.8851501503418183,1,52289,729,0
45,0.19141559255895516,2,36769,67,0
839,3.293912840935231,0,46333,978,0
624,0.19307490046878978,0,21786,690,0
639,0.443146140150107,2,24635,374,1
251,2.467072287367302,1,56437,759,0
778,2.20051118487683,1,1446,806,1
902,0.878197283599075,0,32299,235,1
198,0.9117697169272463,2,27621,643,0
151,0.9208670588859994,2,13009,112,0
1498,0.06667494426411187,1,29731,389,0
367,3.59438763211529,1,58898,408,0
559,0.7853281849922661,2,50266,54,0
1281,3.229591974212831,0,4396,802,1
1449,0.7342096508721747,1,17107,239,0
95,0.9434866604865108,2,56212,752,0
598,0.3069325160017768,2,35734,295,0
907,3.177157542204513,2,53981,112,1
213,0.7160864652105497,0,26840,88,0
1455,1.7277551475604955,1,10974,740,1
432,2.340955326232126,1,50074,476,1
970,0.9248376837804928,1,50273,304,0
1404,1.6439162295776006,0,35271,305,0
1130,0.17069019060806767,1,5650,290,0
1305,0.015136523331377884,1,27432,208,0
233,0.37500374505660056,1,11801,868,0
592,0.8870807932201793,1,6171,903,0
799,0.14882856971893163,0,53823,786,0
281,0.5553390952382923,2,6467,582,0
749,0.803679932253015,2,1103,370,0
302,0.9135023598923964,1,32306,220,0
1423,0.3207725338403115,1,39369,231,0
494,0.981108219181493,1,13925,802,1
1492,1.5066071246453643,0,3247,819,0
460,2.8338633553194246,1,36361,873,0
112,1.9796348037862515,0,43756,349,0
1152,2.0230188560743225,1,14792,255,1
886,0.5281291414443319,1,54694,452,0
1467,0.4049001892619947,2,18531,142,0
161,0.13348175509536295,1,64498,69,0
1334,0.11266630161357344,0,17273,89,0
1840,4.524686967522781,2,62179,871,1
768,0.300827315382718,0,61842,136,0
672,0.2939170515090925,2,36415,655,0
720,6.317224869251476,0,35195,1019,0
1017,0.20816375809305956,2,52754,851,0
68,0.16023889485786857,0,50507,699,0
1345,0.10390072362833531,0,8509,523,0
900,0.8670372111823582,1,63116,660,0
1233,0.9884954325581534,2,45592,951,0
1179,0.45448928351067835,2,50915,804,0
873,1.0641401465611415,1,30808,850,1
423,1.553055362293987,0,64091,910,0
911,1.7043211091782837,0,46590,442,0
884,3.1679944135394797,2,25641,38,0
621,1.7387950916385035,0,38772,857,0
541,2.4609120976355507,2,4902,208,1
723,0.19803269185594502,2,2973,210,0
798,2.504532513380094,0,20868,513,1
637,0.05605396622536914,0,52304,360,0
1571,2.239476474950994,0,21905,577,1
401,1.6478474827222866,1,52330,1,0
252,0.710667673302782,2,22638,755,0
1387,0.05626793672684548,0,24852,981,0
836,0.7667303741692073,1,51413,381,0
572,2.744962061491544,0,10982,828,0
1360,1.032704368899803,2,60209,537,1
838,1.6577225188491704,1,9721,859,0
202,1.610201445810288,2,22648,394,0
1119,3.981911628117671,0,16517,50,1
416,1.4706710982951618,0,43825,396,0
798,1.3771384606463146,0,22223,860,0
926,0.2667071456008326,1,43378,753,0
1376,0.06179578488890105,1,1280,32,0
559,2.4796917827114155,1,35512,545,1
105,5.340242714627289,1,31517,712,1
1211,3.2753370891319893,0,47033,234,0
38,0.34238434643850585,0,50026,26,0
1375,1.9169431954070872,0,24755,554,0
1038,0.5435713404366332,1,8100,434,1
475,0.39037097465260007,1,2095,61,0
976,2.735810564723196,0,35414,553,0
1152,0.4514921442700458,0,63360,441,0
1311,0.49476841464804555,1,3090,130,0
464,0.11215217083810824,2,26669,867,0
1631,1.7340322118265554,0,42434,354,1
1344,0.3408570159997127,0,34689,198,0
683,4.211218159901123,0,55351,799,1
122,0.8949004049863813,1,30436,663,0
1093,5.371199655153869,0,62096,716,1
1293,1.367439187113672,0,32859,694,0
1496,0.722478023653322,0,42065,371,0
539,0.4019591824590862,0,59104,924,0
1196,1.8167751372288203,0,54350,719,0
957,4.168053496594223,2,39573,147,1
193,0.7082792844680674,2,54120,716,0
1386,0.5129154445940483,0,56602,498,0
1389,2.2732354207586645,0,47414,48,1
550,1.195895496478364,0,47076,770,1
746,0.48792190922277046,0,44191,651,0
887,5.34593066297465,1,55611,172,1
1367,0.9224122045691013,1,62316,613,0
1009,0.11344514560358787,1,27602,699,0
658,0.709619723688027,2,10907,896,0
439,1.3298323233968965,0,43163,315,0
613,4.837703255099238,1,53111,376,0
504,0.9919490736115791,0,23241,806,0
431,0.4625007526560756,0,11731,921,0
1108,2.0927154069828773,2,41880,875,1
1127,2.062232346213426,2,14164,533,0
1273,1.9564469797399886,1,50637,810,1
351,0.26647235815442405,1,12117,420,0
1421,0.22393397630096684,2,17524,905,0
674,1.2557461325469974,2,39577,396,0
60,0.37826646056822855,0,7531,522,0
1340,1.780866740452396,0,33610,187,1
124,0.16521697426427287,1,60022,1006,0
221,0.3064918995425863,1,6854,645,0
887,1.6352935892808136,2,31632,33,1
1309,1.3199013254294993,1,38353,69,0
929,0.40993723479697386,0,60166,592,0
229,0.3983966577872101,2,48311,191,0
915,0.9510613763847362,0,25535,101,1
1389,2.9960333497267415,2,34451,485,1
732,0.19922770122978056,2,61605,285,0
1420,0.6648138551845059,0,19530,914,0
1089,3.004854315095028,1,29419,733,1
1127,0.03024325557989888,1,65337,390,0
877,3.054370580218105,1,45327,565,1
686,0.07809442614120142,1,47794,978,0
775,0.9142322312788463,0,28150,160,1
406,1.9272705333811473,2,30490,892,0
1393,0.004896434011806528,0,18994,554,0
315,2.7592588346211877,1,5706,47,0
277,0.11236108654071138,1,56975,159,0
1539,5.348593149828811,0,49494,446,1
287,0.6594315251289307,2,11963,696,0
684,1.5264638064546476,0,9850,758,1
254,0.714744705994715,0,24395,523,0
1354,0.648266027924639,0,30970,666,0
1005,1.801200465702215,2,25383,732,0
1400,1.4101215045647981,0,20290,155,0
1256,0.6604907276425911,0,39041,339,0
593,0.1183736305938144,1,20219,953,0
68,0.12262305892362642,0,46437,365,0
1170,1.6171649931716847,1,62383,795,0
589,1.1835756353193267,1,28339,699,1
940,0.6569871855125712,1,55703,574,0
1322,1.1412072331880274,2,19292,148,0
1451,1.9578724973976598,1,10734,899,0
1389,1.1112456001822544,0,42605,144,1
296,1.4390535814371932,0,46561,103,0
1481,1.4493215943941598,1,63443,812,0
1150,0.44046261169508977,1,15185,93,0
439,0.3203198652706237,0,32845,975,0
630,1.6152752524768241,1,55249,286,0
1700,0.894152342646612,2,10753,424,1
394,2.336514298735254,1,49472,119,0
92,0.0722381639675263,2,49939,1009,0
1073,0.0599809356069085,2,27937,961,0
1415,5.308663152755848,2,55592,29,1
1407,1.0454173090477672,1,23208,1013,0
1494,0.4773898103629675,2,24303,511,0
214,1.4067436899324515,2,27594,30,0
1199,1.1157385392383046,1,44054,872,0
1215,0.7575812736987817,2,63269,366,0
866,0.10410945707212643,1,56491,800,0
1084,1.6722690242529112,0,55106,138,0
1106,2.0100885587894446,2,36157,475,0
42,0.18894587548873026,1,14219,563,0
379,1.900536828834779,0,44829,392,0
1125,5.128403609592101,2,45022,435,1
579,0.7972387511991924,2,18262,804,0
691,1.067634211227721,1,16576,234,0
1161,0.48165090824474066,0,3752,55,0
1423,0.33099556750181475,1,51091,931,0
1066,3.4535612695317104,2,49269,292,1
1620,2.9202869368592426,2,24581,752,1
459,1.0615406705384707,2,5962,312,0
952,0.7166013122099648,2,32226,548,0
26,0.17307416622563251,0,1155,89,0
1291,0.19575227629073735,0,26716,212,1
440,0.5900344116372788,1,21001,957,0
852,0.05060885887479463,1,59228,318,0
1236,0.8424238985767001,1,34085,1012,0
610,0.6527419913898558,2,28288,877,1
1191,1.4154724089473119,1,26599,757,0
1245,0.36477695798877563,0,15751,465,0
1487,0.8988995906772784,1,11512,87,0
933,0.7715056045719271,1,21093,409,0
1462,0.00472356400601906,0,25424,240,0
1961,1.0953691956896625,0,25170,832,1
1242,1.43449602461448,2,7870,700,1
145,2.1390648536508414,0,41376,57,0
457,1.567127398161265,0,24718,113,1
836,1.2409630191543493,1,22764,735,0
900,3.625587940878406,0,50462,70,0
863,3.305988845506432,2,32020,739,1
344,0.27831985072140625,1,64898,768,0
1435,2.389944826068047,2,33149,692,0
1169,2.792313394488176,0,42433,184,1
1483,0.6313786332677856,2,60706,703,0
1247,2.185174639861589,2,45224,964,0
942,5.534698666346346,0,23994,744,1
1074,0.5338291284458153,0,11919,276,0
1431,0.3464599617398945,1,39095,233,0
1477,0.4701626904046509,1,53292,54,0
856,0.7111925859342412,1,23282,257,0
945,0.3842574828029331,0,24378,1005,0
1419,3.4727319044840095,2,31665,90,0
1387,2.7042223327394623,2,58324,738,0
462,2.045399354084596,1,62939,759,0
94,0.5478870514276444,1,9468,906,0
576,1.1753910790590558,0,10635,663,0
1225,2.7704940513370326,2,11552,435,1
1473,1.8999873430237817,1,51411,625,0
593,4.464820062306742,0,2023,408,1
467,0.1192183707446683,1,4784,269,0
1277,0.07864324819467852,0,37908,669,0
281,0.8605345185520406,2,38203,954,0
144,1.028977841625385,0,60979,366,0
930,1.8960712323326354,1,22965,859,0
264,0.34603887985410897,1,27046,351,0
888,5.292461696506465,2,55528,299,1
504,0.47643359029438415,2,44154,906,0
259,4.144147749119636,1,44905,159,1
144,0.14210397992582177,1,63423,487,0
189,1.1156037875809957,1,37475,842,0
143,0.7106839359717463,2,52437,984,0
1078,1.2769835800574767,1,27545,737,0
1142,1.2366737320096481,2,63302,526,1
665,0.39408344305967746,1,48774,355,0
805,0.6397502212112666,0,30663,621,0
220,2.0988881707752944,0,35645,930,0
388,0.04111506530919996,1,32473,401,0
996,6.977630412934261,0,58967,405,1
96,0.4604297853463829,2,14103,96,0
78,1.928397573809551,0,62503,707,0
450,1.6205140714150683,0,7919,570,0
1051,9.60588509093076,2,29003,975,1
128,1.1837667790645332,0,53166,392,0
1027,0.1739162883690343,0,46727,352,0
1321,2.266075283365686,1,62645,806,0
515,1.851170019503847,2,13576,666,1
1112,0.6081180617644362,2,28418,576,0
1208,1.2233562929987305,1,49845,670,0
324,1.7194773388364253,1,33300,777,0
693,0.269636207396034,0,34654,633,0
384,1.082788566364261,0,5551,288,0
840,0.4975771797335608,0,13271,523,0
1422,0.459978725337898,1,18627,726,0
362,1.1712662880072056,2,37587,162,0
966,0.4896893667962726,0,46588,617,0
918,0.4248138436803231,1,46526,914,0
1557,7.618669006010677,2,1551,659,1
1924,2.198891503150764,1,57545,182,1
1152,1.1266804070764405,0,3946,850,0
781,0.28598403997942573,1,6873,549,0
794,6.094378596655683,1,31324,82,1
961,0.1824386863005779,1,28804,524,0
402,0.9330847903839543,1,51338,4,0
1044,2.270775611818763,2,46748,495,1
319,0.021282661233718324,0,29164,555,0
158,0.037105413012730334,2,18254,923,0
378,2.3283349414015713,1,27717,51,0
855,0.07613166872334683,1,7983,261,0
1428,2.24603614066121,0,36878,134,0
1470,2.6470736037122804,0,43754,973,1
502,1.3471421124572216,2,20691,599,0
928,0.37067716036928994,2,27425,362,0
1390,5.164399365730063,0,49211,568,1
885,1.2054901730289733,2,4347,217,0
158,0.5138526315377047,1,1469,878,0
1015,0.07937059228228416,1,18433,68,0
695,1.8469827313574836,0,10987,1012,1
528,0.9594194367990609,2,51535,1015,0
292,0.002915965130784427,1,58386,864,0
1142,0.009464503418599774,0,56289,556,0
123,1.654398527955904,2,58928,143,0
1257,0.3002942578181796,1,16461,346,0
781,1.0109686978199641,2,17879,554,0
806,0.6055290905608347,2,17435,651,0
184,1.9909180816238536,2,58927,585,0
1018,2.488446264067797,0,11871,779,0
539,5.747017590555154,1,4260,194,0
1327,0.16686262712816693,0,62921,1005,0
934,2.477989449587446,1,59312,667,1
948,3.0330339677195184,1,54124,246,1
1030,1.1828426874805058,0,14511,314,1
183,0.7047600170258537,0,12872,730,0
83,0.018151884725540652,1,63447,968,0
1134,2.6996547404050766,1,14179,384,0
1160,0.08156484194401172,1,12279,765,0
286,1.165454002222974,2,56348,789,0
1183,1.5371490476774858,1,3003,277,0
265,1.5861504282704821,0,61084,72,0
414,0.14559763371561102,0,22329,129,0
495,0.5934284608598522,0,10031,358,0
996,1.7686028870494703,1,36118,698,0
1227,0.36050973074207027,1,36122,525,0
1063,0.6306394864839111,2,25054,841,0
779,3.5462577769175567,2,34794,220,1
1037,0.6227845609923037,0,10758,6,0
902,2.1878103340492676,2,7472,751,0
170,3.3417587322427504,2,40629,983,1
685,0.811732576438439,0,13420,624,0
1347,0.5174748195928807,1,56643,228,0
639,0.6164031689050955,2,59597,1020,0
839,0.01529050527395435,1,28905,954,0
883,0.3337197421567194,0,64425,17,0
601,0.5737329812933556,0,32201,585,0
1042,1.0045673889733342,2,41146,12,0
900,4.6834090480682145,0,48043,598,1
1271,0.412213391623285,0,36321,499,0
1145,0.4911843417469549,0,47001,692,0
1460,0.27745894607203814,2,51606,634,0
1259,2.583546900747158,2,37704,716,0
574,5.06494696309379,2,18940,502,1
418,0.013500172503012253,0,52068,70,0
925,6.841181499478012,1,32263,108,1
723,3.6104984938381284,0,45108,201,0
1103,10.394343241006027,2,35213,52,1
518,1.6378800257985384,1,14534,549,0
993,0.06004229930721327,1,25990,629,0
101,2.5403695093060428,2,23176,259,0
623,2.0747884136244426,1,20226,482,0
791,0.846515545489185,1,27469,264,0
928,3.3796702505049696,2,12176,906,1
384,0.2981511815318678,1,6641,303,0
182,0.5222618477992705,1,2219,937,0
1091,0.6163048811910485,2,40021,576,0
530,0.353364370741831,1,60973,554,0
1417,0.5465492293250753,1,26457,555,1
135,0.8919089137376747,1,6329,125,0
960,0.7426624096844407,1,61595,905,0
356,0.3326803246159327,2,59884,270,0
900,0.03871584689209319,0,9101,997,0
756,5.220280463976972,0,49672,859,0
859,0.6577533707199053,1,64114,745,0
166,1.4106044381600324,2,32409,480,0
1366,0.6020532129568684,2,43137,132,0
462,0.04412984574832616,1,51018,2,0
856,0.3704852184219312,0,38992,115,0
1056,0.38582446599837833,1,56097,481,0
962,1.8223397400139238,2,43666,981,0
306,1.061981401219852,2,34086,1,0
739,0.322176770541225,0,7121,1004,0
1157,3.4339258008020574,2,40204,331,0
499,0.38793245584206454,2,42628,577,0
303,7.066858270164461,2,45617,942,1
1392,5.563245138262753,0,7702,955,0
702,0.21221661549834017,2,33145,971,0
925,0.3750442254119634,1,49527,637,0
339,0.6656180064940164,0,60503,768,0
624,1.887067211606991,1,22428,391,1
650,3.240321486843695,1,6767,834,1
1247,3.488111389538898,0,17518,143,0
213,1.2873151540200307,1,42567,328,0
715,0.23831410620463164,0,45209,758,0
1329,0.11104056129974027,1,10702,628,0
76,1.166039107193599,0,38656,377,0
1623,5.126258785131052,2,47259,815,1
1206,1.5496458268951516,2,2672,90,0
431,2.0548019212301583,1,16701,808,1
1867,5.407909841030253,2,49710,1021,1
478,0.3003075622302404,0,23789,42,1
813,1.2073493888935667,1,3405,947,0
132,0.12021446137542778,2,17513,35,0
1370,1.4822793093687257,2,12769,1012,0
561,0.6770136721716384,1,6842,494,0
666,1.5337731507097012,2,43678,1001,0
598,0.8768934458438138,2,60101,553,0
1108,0.08602997365327102,1,34173,853,0
1335,1.4509495256688212,2,28336,124,0
44,0.0723551084347682,2,38148,57,0
20,0.6514328877493614,2,39710,806,0
930,0.18916396977476804,2,2340,456,0
160,1.395678971053973,1,6478,235,0
667,2.425784081299435,0,61070,608,0
434,2.0997751464382417,0,14131,392,1
1171,0.7489713434246481,2,5098,492,0
220,1.4437675383423114,2,22212,970,0
1170,0.0050917539815758025,0,48603,831,0
276,2.4980969724888302,2,32992,343,0
566,0.21995964668608828,0,51082,644,0
224,6.738110550257108,1,65066,176,1
1024,2.280572811797392,1,41413,52,1
1147,1.4883321706433523,1,50838,550,0
1308,1.0677038549877946,1,63783,478,0
821,0.6380212872631184,1,24126,489,0
961,0.847762586198237,1,65153,855,0
1427,0.04751400911766755,0,49918,5,0
1303,0.9780584537093315,2,42446,725,0
433,0.9837618207537203,0,61270,632,0
1401,2.218251273647901,1,32981,838,0
1118,0.7045243709021661,2,13896,881,0
1398,0.08028247500865951,2,51118,209,0
929,0.36556566450136646,1,48743,217,0
207,1.0660369111042332,1,9373,536,0
1333,0.273462140291274,1,56591,342,0
64,0.3292374217211871,1,64314,717,0
102,1.7174074751462893,1,20717,401,0
1166,0.8778389002025475,1,51502,462,0
377,0.710349153309701,2,33651,738,0
1109,0.3833885487530368,1,44701,730,0
955,1.3127764107460573,1,61036,211,0
394,0.339281988565817,2,11784,26,0
181,1.33584278792812,0,12608,252,0
1423,0.07267981735584134,1,3130,3,0
1401,1.9990887891428704,2,14693,2,0
1231,0.6922804830026678,2,54975,604,0
513,5.098553154115686,0,26247,2,1
469,0.9442361210872174,1,61690,150,0
1056,0.9786770982823788,1,36730,583,0
203,0.14160409151396505,1,3507,4,0
130,1.411544847539408,2,62609,497,0
527,0.32286485551958355,1,28506,550,0
1454,4.250420291387675,1,61393,871,1
314,1.7029283976688796,1,35167,468,0
1494,0.42505480162451575,1,25264,70,0
923,1.6489029800832251,0,11039,201,0
1258,0.4406631021641377,0,17652,308,0
1435,7.611288247379386,0,64047,252,1
651,3.2672323496226294,1,52524,287,0
1070,1.0572842260423894,1,64949,1022,0
